Drug_ID	Target_ID	Y
drg_50430448	5EWH	4.929418926
drg_50430623	5CEQ	3.698970004
drg_50431037	5AR5	2.698970004
drg_50431235	2QFL	4
drg_50431977	3QS8	6
drg_50431980	5ACX	4.146128036
drg_50431981	5ACW	5.365487985
drg_50431992	7KIG	5.87909588
drg_50431993	6NPM	5.474216264
drg_50431994	4D4V	5.772321707
drg_50432082	5AXQ	-1.096910013
drg_50432089	5AXP	-0.0268721464
drg_50432214	3D4N	0.07918124605
drg_50432707	2DY5	3.633468456
drg_50432708	3CZY	3.477121255
drg_50433999	4IQK	3.230448921
drg_50434112	7S6U	0.7781512504
drg_50434117	2W05	0
drg_50434266	3DT1	0.3802112417
drg_50434381	5OH3	6.698970004
drg_50434563	6U6A	2.176091259
drg_50435713	4UFZ	1.755874856
drg_50436322	3EOC	1.954242509
drg_50436510	1AEV	4.255272505
drg_50436610	3EMG	1.84509804
drg_50437290	5CLM	1.643452676
drg_50437356	3H3C	3.579783597
drg_50437732	5MZK	2.899820502
drg_50437733	5NAE	0.6020599913
drg_50437734	5NAB	1.113943352
drg_50438612	6FUK	3.505149978
drg_50438707	2ZM1	2.342422681
drg_50438708	2ZYB	1.301029996
drg_50438870	5D1S	3.982271233
drg_50439250	3KAI	3.62324929
drg_50439279	5HPW	3.755874856
drg_50439519	2W17	1.041392685
drg_50439671	2OLE	1.84509804
drg_50439688	3EIO	2.348304863
drg_50439866	3EQ9	1.612783857
drg_50439868	3EQ8	-0.05551732785
drg_50439870	3EQ7	-0.09151498112
drg_50440119	3E3U	1.113943352
drg_50440521	3E64	1.892094603
drg_50440531	3E62	4.611723308
drg_50440534	3E63	3.204119983
drg_50441786	4MFB	0.04139268516
drg_50441787	4RW7	0.5185139399
drg_50441788	4H4O	0.4313637642
drg_50442439	3EY4	2.146128036
drg_50443404	3F66	2.954242509
drg_50444473	3FLW	3.733999287
drg_50444474	3FLY	3.625312451
drg_50445325	4ZP5	4
drg_50445597	2W4I	2.698970004
drg_50445827	4U7Z	1.491361694
drg_50446039	5E1E	3.919078092
drg_50446059	3JW5	4.209515015
drg_50446806	3CV7	4.053078443
drg_50447239	3KI1	1.799340549
drg_50448180	3WPN	2.079181246
drg_50448338	7AT9	2.505149978
drg_50449592	5ADS	5
drg_50449598	5ADR	2.579783597
drg_50449615	5ADT	3.053078443
drg_50449633	5ADQ	3.255272505
drg_50450317	3FR5	2.653212514
drg_50450319	3FR2	2.770852012
drg_50450758	2PHB	-0.2441251443
drg_50451747	3ZYA	2
drg_50451967	5DI1	1.322219295
drg_50453205	5ETW	4.681241237
drg_50453377	4Z22	3.662757832
drg_50453739	3E87	0.7781512504
drg_50453742	5NPK	1.397940009
drg_50454581	2JN3	4.698970004
drg_50454918	4HAI	0.8976270913
drg_50455120	7OXU	3.359835482
drg_50456951	2W8F	2.944482672
drg_50458378	5FI4	0.903089987
drg_50458411	4KZC	0.6020599913
drg_50458429	5FDC	5.041392685
drg_50459188	3G42	2.447158031
drg_50459408	3MY1	4.113943352
drg_50459642	5EDR	3.477121255
drg_50459705	5YJB	4.942504106
drg_50459926	5T37	-0.06048074738
drg_50460487	5CBR	3.568201724
drg_50460488	5CBS	3.799340549
drg_50461072	2BHE	3
drg_50461981	3NLQ	2
drg_50462153	5CTW	4.698970004
drg_50462155	5CPH	5.924279286
drg_50463210	6WV6	4.176091259
drg_50463286	5STW	4.812913357
drg_50463940	5B0X	1.041392685
drg_50464369	5NAP	1.113943352
drg_50464410	7A7G	2.51851394
drg_50464417	5Y1S	2.643452676
drg_50464468	5Y1T	5
drg_50464616	4PJV	0.3222192947
drg_50465497	3Q4K	5
drg_50465615	5RKS	4.380211242
drg_50466113	5EQE	4.939519253
drg_50466120	7SEB	5.477121255
drg_50466129	5EQP	3.591064607
drg_50466149	5EQY	1.819543936
drg_50466193	5F20	3.230448921
drg_50466878	7XHY	0.2304489214
drg_50466916	3QTI	1.146128036
drg_50467015	4Z3O	3.253338005
drg_50467204	4N4M	2.361727836
drg_50467205	3DTG	2.908485019
drg_50469260	4PE5	1.672097858
drg_50469691	4RVR	2.602059991
drg_50469777	6Q8K	2.462397998
drg_50469860	4YAX	2.86332286
drg_50469948	4TQN	3.939519253
drg_50470033	1Q8T	2.301029996
drg_50470100	6Q0Z	4.160468531
drg_50470612	4RMI	3.574031268
drg_50471310	5DEY	1.838849091
drg_50471461	1N5R	2.903089987
drg_50471488	7JSJ	4.209515015
drg_50471677	5DXU	4
drg_50472057	5FPB	2.599883072
drg_50472320	6UMF	2.315970345
drg_50472326	5FPA	3.2999429
drg_50472581	7MU5	4.489958479
drg_50472720	1M9M	4.301029996
drg_50473011	5EIS	3.414973348
drg_50473123	5F3G	4
drg_50473127	4YAT	3.968482949
drg_50473132	4YAD	3.397940009
drg_50473136	4YAB	3.929418926
drg_50473159	2L84	3.698970004
drg_50473888	5CUH	4
drg_50474470	5A7Q	3.919078092
drg_50474476	5A7W	1.806179974
drg_50474478	5A7P	1.812913357
drg_50474482	5A80	2.146128036
drg_50474485	5A7O	2.146128036
drg_50474487	5A7N	3.77815125
drg_50474488	5A7S	3.079181246
drg_50474818	6H4O	1.255272505
drg_50474874	6H4Z	1.361727836
drg_50475006	5CY9	2.86332286
drg_50475158	6QQN	0.6989700043
drg_50475159	4N1T	-0.09691001301
drg_50475564	5ZXH	3.532754379
drg_50475831	6Y55	4.206825876
drg_50475880	4F9U	3.72427587
drg_50475963	5F2W	3.342422681
drg_50475965	5F2S	1.079181246
drg_50475967	5F32	2.093421685
drg_50475968	5F39	2.491361694
drg_50476004	5F3E	1.934498451
drg_50476577	5FP8	3.899984563
drg_50476583	5FP7	2.399673721
drg_50477250	5X8X	4.698970004
drg_50477378	5FQV	1.633468456
drg_50477382	5FQT	2.230448921
drg_50477411	5FQS	1.041392685
drg_50477421	5FQR	0.6434526765
drg_50478140	1T84	3.638489257
drg_50480209	3DDP	2.352182518
drg_50480279	7DHE	5.698970004
drg_50480746	2NUV	0.3222192947
drg_50481843	7PZC	0.8750612634
drg_50482157	4DEI	-0.2218487496
drg_50482243	5CP5	3.184691431
drg_50482246	5DX4	2.612783857
drg_50482260	5CS8	3.359835482
drg_50482472	5CQT	2.113943352
drg_50482475	5CPE	2.653212514
drg_50482488	5CRM	3.037426498
drg_50482513	5COI	3.411619706
drg_50482527	5CRZ	2.653212514
drg_50482533	5CTL	2.477121255
drg_50483230	4PH4	3.079181246
drg_50483232	5ENN	2.913813852
drg_50483483	6BKY	3.568201724
drg_50484029	4NYX	2.509202522
drg_50484034	5EYC	0.9542425094
drg_50484339	1Y57	3.892094603
drg_50484939	5HZN	4
drg_50485089	5HHW	1.903089987
drg_50485227	5EGS	4.322219295
drg_50485263	2Y1W	1.477121255
drg_50485980	6BR4	5.096910013
drg_50485983	7S1C	4.838849091
drg_50487136	4A9E	4.46834733
drg_50487201	6BH4	1.146128036
drg_50487937	4ITH	2.799340549
drg_50487940	5HX6	0.4471580313
drg_50489313	6P9P	4.848189117
drg_50489849	5UV5	5.045322979
drg_50489898	5ANW	0.9542425094
drg_50489900	5ANU	-0.3010299957
drg_50489982	5I60	3.2999429
drg_50489991	5I5Y	3
drg_50489993	5I5X	2.301029996
drg_50490015	4CK2	6.099999858
drg_50490016	5I5T	6.099999858
drg_50490017	5I5U	6.099999858
drg_50490018	5I5V	4.800001828
drg_50490019	5I5W	6
drg_50490626	4CHP	5.469822016
drg_50490655	5HBH	1.69019608
drg_50490672	5HBE	0.361727836
drg_50490690	5HBJ	0.361727836
drg_50491814	5HDV	4.380211242
drg_50491816	5HDU	3.301029996
drg_50491827	5HE5	2.195899652
drg_50491828	5HDZ	1.556302501
drg_50491829	5HDX	2.557507202
drg_50491851	6HTH	3.799340549
drg_50491855	6HU0	4.113943352
drg_50491857	6HTZ	4.460897843
drg_50491863	6HU1	4.499687083
drg_50491868	4BZ8	4.439332694
drg_50491872	6HSZ	2.954242509
drg_50491873	6HT8	3.397940009
drg_50491875	6HTG	2.079181246
drg_50491918	5RLS	2.764922985
drg_50492429	2KFX	4.133538908
drg_50492708	4KFA	1.662757832
drg_50492920	5EOB	-0.3372421683
drg_50493358	4KFA	4
drg_50493591	1Q41	2.851258349
drg_50493781	5F9E	1.204119983
drg_50494651	4LCJ	5.477121255
drg_50494660	1TOG	5.477121255
drg_50495818	5CEI	0.7242758696
drg_50496992	5ISM	4.959041392
drg_50497637	3FYJ	3.84509804
drg_50497697	3C4E	5
drg_50497763	5H8B	0.4771212547
drg_50498226	5IUI	4
drg_50498322	3PVW	3.342422681
drg_50498406	5EI2	1.662757832
drg_50498690	5D7D	2.26245109
drg_50498818	5EOL	-0.5228787453
drg_50498821	5EOL	-0.5228787453
drg_50499255	3APD	1.51851394
drg_50499734	4D75	4.875061263
drg_50499735	4Y3H	6.698970004
drg_50499868	5I4V	4
drg_50499913	4DHU	3.698970004
drg_50499935	3D4S	4.041392685
drg_50500424	5I86	4.301029996
drg_50500437	4YK0	5.342422681
drg_50500439	5I8G	1.477121255
drg_50500534	5HKM	3.73239376
drg_50500544	5HO8	4
drg_50500582	4EEH	3.826074803
drg_50500655	4YHT	1
drg_50501633	4XDK	3.954242509
drg_50501635	3TTR	5.315970345
drg_50501862	6QMD	4.785329835
drg_50501863	5FNQ	6
drg_50501864	4MUK	2.397940009
drg_50501875	5IJC	4.267171728
drg_50501908	5FVS	1.959041392
drg_50501983	5D29	1.986771734
drg_50501984	5ELY	1.643452676
drg_50501985	5ELY	1.799340549
drg_50502291	5J1E	3.079181246
drg_50502544	5JAO	5
drg_50502545	5JAN	6
drg_50502548	5JAL	5.698970004
drg_50502551	5JAP	2.361727836
drg_50502553	5JAR	3.301029996
drg_50502588	5NAU	3
drg_50503533	1XBO	4.283301229
drg_50503919	5F1H	3.532754379
drg_50503931	5EU1	2.068185862
drg_50504089	5F1L	3.049605613
drg_50504275	5F25	3.97025387
drg_50504294	3P81	0
drg_50504349	1FM7	4.053078443
drg_50504436	5F2P	4.689308859
drg_50504697	5MFP	4.855519156
drg_50505030	5FXR	1.579783597
drg_50505032	5FXQ	1.146128036
drg_50505458	4BN5	4
drg_50505637	4IA9	2.530199698
drg_50505873	5J1V	3.681241237
drg_50505882	5J1W	4
drg_50506028	3EJ1	4.301029996
drg_50506249	2VWZ	2.899820502
drg_50506251	2VX1	2.342422681
drg_50507048	3HMM	1.397940009
drg_50507052	3GXL	1.397940009
drg_50507207	5IH9	0.3010299957
drg_50507319	5IHA	2.612783857
drg_50507327	5IH8	4.274157849
drg_50507330	5IHC	1.113943352
drg_50507417	7OFS	4.301029996
drg_50508607	5JGA	0.361727836
drg_50508618	5JGD	1.041392685
drg_50509058	4AYK	0.6627578317
drg_50510732	8DJ9	1.698970004
drg_50510736	6QS9	1.301029996
drg_50510738	3S3G	1.954242509
drg_50510904	5OLB	0.4471580313
drg_50511039	3H6K	1
drg_50511427	4UI5	2.184691431
drg_50511449	4UI7	1.643452676
drg_50511451	4UI3	4
drg_50511452	4BU7	5
drg_50511455	3UH4	1.230448921
drg_50511490	4UI4	4
drg_50511494	4BU6	3.112269768
drg_50511715	5SWT	5.885021795
drg_50512076	2WD1	1.913813852
drg_50512696	3HDM	1.602059991
drg_50512891	3H0C	-0.4202164034
drg_50513137	3F8E	1.892094603
drg_50513751	3HAC	1.230448921
drg_50514077	3GFE	0.5051499783
drg_50514160	5G4R	0.8976270913
drg_50514180	5G4S	3
drg_50514197	5I5Z	0.2304489214
drg_50514234	1O86	1.556302501
drg_50514906	5JKG	0.7634279936
drg_50515400	3FYK	0.6989700043
drg_50515917	5IX0	3.357934847
drg_50516028	3I28	0.903089987
drg_50516058	3I1Y	4.477121255
drg_50516115	3PFB	3.826074803
drg_50517329	3HQ5	1.204119983
drg_50517346	3G8O	2.096910013
drg_50517771	5CGJ	2.301029996
drg_50517896	3T07	1.204119983
drg_50518250	5KQ5	4.146128036
drg_50518270	5ICP	2
drg_50518273	5IDN	0.9542425094
drg_50518291	5ICP	1.84509804
drg_50518294	5IDP	2.903089987
drg_50519243	6KZP	1.934498451
drg_50519329	2HCJ	4.324282455
drg_50519341	5KYJ	2.933487288
drg_50519418	5KYA	3.484299839
drg_50519549	4J1R	4.255272505
drg_50519844	3BHT	1.041392685
drg_50519880	3BHU	0.7781512504
drg_50520179	4E96	3.549003262
drg_50520231	8ECG	0.6127838567
drg_50520459	6B3W	1.176091259
drg_50520708	5K0I	0.84509804
drg_50521406	5SY3	4.633468456
drg_50521409	5SZ9	4.579783597
drg_50521770	5KOQ	0.6627578317
drg_50521783	5CC6	6.1430148
drg_50521787	5DTS	5.380211242
drg_50521797	5DVA	5.397940009
drg_50521800	5EWD	6.301029996
drg_50521801	5DTK	4.255272505
drg_50521809	5DTT	5.397940009
drg_50521954	6Q2A	4.397940009
drg_50522312	7Q1B	-0.4814860601
drg_50522642	5XEY	5.289365952
drg_50522702	6XWN	3.204119983
drg_50523048	5AEN	1.77815125
drg_50523055	4MKT	2.602059991
drg_50523073	5HZ9	4.698970004
drg_50523076	5HZ5	4.698970004
drg_50523420	5LZ4	4.176091259
drg_50523422	5LZ7	3
drg_50523425	5LZ8	2.991226076
drg_50523429	5LZ9	2.041392685
drg_50523442	5LZ9	4.698970004
drg_50523452	5LZ5	3.204119983
drg_50523457	5LYY	4.146128036
drg_50523978	4ZTS	1.397940009
drg_50523981	4ZTR	4.397940009
drg_50523984	4ZTQ	2.681241237
drg_50524026	4ZS0	3.361727836
drg_50524068	5J3J	0.3222192947
drg_50524104	5L3J	5
drg_50524177	5FUM	2.322219295
drg_50524180	5FOQ	1.414973348
drg_50524264	2P16	2.361727836
drg_50524559	5AL0	3.526339277
drg_50525607	5K1I	0.9637878273
drg_50525747	3PBL	4
drg_50525989	5KLX	3.414973348
drg_50526021	6O4A	4.060017543
drg_50526241	4L7D	2.875061263
drg_50526490	7E0P	3.72427587
drg_50527694	5TCC	1.886490725
drg_50527767	5L4I	4.113943352
drg_50527772	7ERD	3.903089987
drg_50527775	2WMD	2.602059991
drg_50527790	1SKX	4.301029996
drg_50527793	5K9C	2.748188027
drg_50527806	5KBQ	2
drg_50528143	1FVT	1.77815125
drg_50528394	5KIT	1.113943352
drg_50528429	4LVG	2.857332496
drg_50529205	6EL6	4
drg_50529234	5G3J	0.07918124605
drg_50529573	5IS5	1.86923172
drg_50529668	5TOL	1.51851394
drg_50530929	4FAL	1.698970004
drg_50530957	4FA3	1.505149978
drg_50531278	3EEL	1.230448921
drg_50531282	3EEK	1.342422681
drg_50531296	3EEM	1.653212514
drg_50531297	3F0Q	1.653212514
drg_50531300	3QLX	1.653212514
drg_50531305	3FQV	1.740362689
drg_50531314	3JWM	2.505149978
drg_50532090	1H7R	4.255272505
drg_50534586	2CVD	3.255272505
drg_50534688	3JY9	3.184691431
drg_50535024	4U91	3.346352974
drg_50535401	2WO9	4.991226076
drg_50535765	5QGN	4.892094603
drg_50536365	7DB9	3
drg_50538050	7ZST	4.474216264
drg_50539083	6M3Z	1.806179974
drg_50539186	5LKR	5
drg_50539919	6MTJ	4.602059991
drg_50540636	3I5N	1.230448921
drg_50541977	3I06	-0.6989700043
drg_50542191	5H22	1.556302501
drg_50542651	3O8P	4.322219295
drg_50542866	3FH5	1.939519253
drg_50542876	3FUL	5.298853076
drg_50542877	3FTZ	6.301029996
drg_50543016	6O6R	2.617000341
drg_50543191	6UXX	4.317645543
drg_50543219	4BQY	2.709269961
drg_50543618	5M6U	0.6334684556
drg_50545186	6Q7R	5
drg_50545191	7U4L	5
drg_50545488	1ZXV	4.819543936
drg_50545945	3KCF	3.567026366
drg_50546171	3KBA	3.447158031
drg_50546281	3KC3	3.113943352
drg_50546449	5FPM	4.698970004
drg_50546824	3K3B	2.301029996
drg_50547025	5KZ7	1.792391689
drg_50547638	3KOO	1.176091259
drg_50547758	5RT0	5.799340549
drg_50547759	3KCE	4.204119983
drg_50547761	5RT4	5.86923172
drg_50547765	3KAD	3.875061263
drg_50547766	3KAF	2.919078092
drg_50547767	3KAG	3.819543936
drg_50547775	3KAI	3.591064607
drg_50549512	3G2L	5.795880017
drg_50550159	6GES	1.698970004
drg_50550165	5E7R	4
drg_50550167	4CJ8	3.664641976
drg_50550168	5JH6	2.442479769
drg_50550172	5J8I	3.897077003
drg_50550179	6G54	3.212187604
drg_50550522	5JK3	0.9912260757
drg_50550552	6YG3	1.531478917
drg_50552335	4CFL	3.956648579
drg_50552338	3UZP	1.505149978
drg_50552381	4HNF	1.505149978
drg_50552572	5LBZ	0
drg_50555686	5SXK	4.301029996
drg_50555777	6OYT	0.6989700043
drg_50555780	5UOR	0.7993405495
drg_50555785	5UP3	1.113943352
drg_50555793	5UOX	0.6989700043
drg_50556113	3KWF	0.8325089127
drg_50556461	1A16	3.698970004
drg_50556879	4BVB	2.204119983
drg_50557508	4HLK	3.376576957
drg_50557884	3KGA	1.785329835
drg_50558425	3NT1	3.431524584
drg_50559377	7B8T	3.697229343
drg_50559400	4BBE	1.826074803
drg_50559788	5W5J	3
drg_50560446	3IPY	5.707570176
drg_50561627	2WQB	2.73239376
drg_50561866	5LCU	3.477121255
drg_50562855	3PNH	2.491361694
drg_50562857	3NLV	2.84509804
drg_50562971	3FX4	3.73239376
drg_50563346	3D04	5.949390007
drg_50564503	3ITZ	0.1461280357
drg_50565247	3KWZ	0.6020599913
drg_50565253	3KX1	2
drg_50565266	3KW9	0
drg_50565354	3KWB	1.230448921
drg_50565528	3KVK	2.84509804
drg_50565530	3KVL	3.740362689
drg_50565531	3KVJ	2
drg_50565953	3LPB	1.62324929
drg_50566262	4YLA	3.439332694
drg_50566333	7XK2	5
drg_50567272	3LJ3	-0.0268721464
drg_50568218	3JYJ	4.698970004
drg_50568386	3LHJ	0.7558748557
drg_50568790	3H0S	2.802089258
drg_50569329	6EOW	5.401400541
drg_50569639	5UT4	1.903089987
drg_50569867	3CV6	0.3010299957
drg_50572245	3ION	0.903089987
drg_50572247	3IOP	1.230448921
drg_50572476	3CBG	6.301029996
drg_50572798	7UBR	0.8976270913
drg_50574092	3KL6	0.5440680444
drg_50574356	3LZ6	0.6180480967
drg_50576154	3MAX	1.431363764
drg_50576232	3HP2	5.301029996
drg_50576580	2Y02	-0.5228787453
drg_50576583	6TKO	-0.3979400087
drg_50576985	5KP4	5.079181246
drg_50578846	5SJ8	1.041392685
drg_50581564	3LU6	2.204119983
drg_50585615	3MV5	2.255272505
drg_50585622	3MVH	-0.3010299957
drg_50586825	2GH6	3.826074803
drg_50586899	3N3G	1.763427994
drg_50588878	2WXI	4.929418926
drg_50588894	2WXM	1.72427587
drg_50588898	2WXN	1.531478917
drg_50588910	2WXQ	3.536305872
drg_50589247	2X7C	3.301029996
drg_50591788	2HWO	4.431363764
drg_50593239	3NW6	0.84509804
drg_50593240	3NW5	3.924279286
drg_50593245	3NW7	0.7242758696
drg_50597157	1S17	0.6989700043
drg_50597889	1K3T	4.739999309
drg_50598405	6CJW	3.579783597
drg_50599943	3MVL	1.113943352
drg_50600004	4FIA	2.477121255
drg_50600033	5B4K	3.62324929
drg_50601474	3OCB	0.6989700043
drg_50602211	7T2H	-0.6020599913
drg_50602258	2WA3	6
drg_50602355	3NZS	1.875061263
drg_50602367	3NZU	0.1461280357
drg_50603041	2XNE	2.278753601
drg_50604534	4JQ3	4.176091259
drg_50604548	3OOT	0.3010299957
drg_50604564	3OQK	2.62324929
drg_50604576	3OQF	1.959041392
drg_50606586	3ODK	5.857332496
drg_50606595	2XP7	3.164352856
drg_50606600	2XP8	4.176091259
drg_50606605	2XPA	3.612783857
drg_50606607	2XPB	3.301029996
drg_50607240	3OTQ	1.612783857
drg_50607981	1U1G	6
drg_50608039	3NTY	2
drg_50608121	2NNJ	4.568201724
drg_50608209	4WYE	1.892094603
drg_50608456	2XK7	3.176091259
drg_50608458	2XK4	4.227886705
drg_50608474	2XKE	3.62324929
drg_50609225	3RZE	4
drg_50609230	6YUH	3.113943352
drg_50609266	3JAD	4.322219295
drg_50609303	4Y0Q	4.326335861
drg_50609540	3WZD	0.6020599913
drg_50609898	7BSA	4.33243846
drg_50609903	7BS4	4.093421685
drg_50610419	3OVZ	3.284430734
drg_50610425	3OVX	1.491361694
drg_50610477	3P2B	1.748188027
drg_50610568	3L8X	1
drg_50610574	3OCG	0.4771212547
drg_50611455	3OXI	3.255272505
drg_50612073	3OW3	1.342422681
drg_50612993	3MQE	0.6989700043
drg_50614188	4DVV	4.88422877
drg_50614196	4DVX	4.525044807
drg_50614203	4DVT	4.702430536
drg_50614204	4DVW	4.834420704
drg_50614234	4DKO	4.818225894
drg_50616747	3VW6	1.146128036
drg_50616755	5QSI	4.369215857
drg_50618250	7CMU	3.672097858
drg_50619184	3G5N	1.505149978
drg_50620405	3G0G	0.6989700043
drg_50620433	5KBY	0.6020599913
drg_50620481	4I3P	5.589949601
drg_50621764	3PRF	1.491361694
drg_50621765	3PPK	1.57863921
drg_50622372	3M08	0.4623979979
drg_50622384	3FRF	0.4623979979
drg_50622385	3FRA	0.3802112417
drg_50623517	7K71	1.146128036
drg_50626512	3TK6	0.2304489214
drg_50627422	6HGJ	1.633468456
drg_50629349	2XAE	1.726727209
drg_50629914	3QJ9	1.477121255
drg_50630614	3QTF	2.041392685
drg_50631048	3QQP	2.511883361
drg_50632127	3Q3K	0.8692317197
drg_50632160	3O0G	2.875061263
drg_50632673	3QAQ	3.230448921
drg_50633681	3FLN	1
drg_50633686	3FLS	0.6989700043
drg_50633687	3FLZ	2.025305865
drg_50633688	3FLQ	1.698970004
drg_50634299	4GG5	-0.03151705145
drg_50634415	3N69	3.698970004
drg_50634853	3P8H	3.77815125
drg_50635429	3EB1	4.301029996
drg_50636480	4N95	4.812913357
drg_50637010	3OX1	3.698970004
drg_50638363	3QJZ	3.77815125
drg_50638663	3G1M	2.698970004
drg_50638664	3Q0U	3.748188027
drg_50638665	3Q0V	2.954242509
drg_50639196	2YEE	4.51054501
drg_50639454	4JQM	4.962369336
drg_50640303	3G5E	5
drg_50640834	7REC	5.650000397
drg_50641984	5Y7K	-0.04575749056
drg_50642582	2OVY	1.806179974
drg_50642658	3R92	1.982271233
drg_50642859	5Z9M	5.075546961
drg_50642860	3R00	3.929418926
drg_50642861	3R01	3.763427994
drg_50642871	3R04	2.079181246
drg_50642888	3R02	0
drg_50645641	2RBU	3.643452676
drg_50647584	6YSJ	5
drg_50647668	3R8A	0.8808135923
drg_50647677	3R8A	1.982271233
drg_50648142	4B7T	2.591064607
drg_50648449	7YQ9	4.278753601
drg_50648482	5WIJ	3.301029996
drg_50649586	5N69	4
drg_50649727	3M42	1
drg_50649755	3M2W	0.4771212547
drg_50651366	2ITT	2.86923172
drg_50651440	3S0N	2.255272505
drg_50653716	3SFF	4.477121255
drg_50653720	3SFH	3.230448921
drg_50655197	3QPN	1.230448921
drg_50655615	3Q3T	1.568201724
drg_50656177	6AJH	-0.3979400087
drg_50656720	4Y17	2.041392685
drg_50656733	3QP5	2.57634135
drg_50657729	5HPI	5
drg_50657731	2BX7	5
drg_50658152	3R22	4
drg_50660526	2ABJ	2.361727836
drg_50660585	2YHD	4.485437481
drg_50660600	3CY3	2.113943352
drg_50661804	6RVP	7.531478917
drg_50661813	3SVH	4.450249108
drg_50661815	3SVG	3.204119983
drg_50663152	2WPE	2.934498451
drg_50663160	2WPC	2.62324929
drg_50663192	2WP5	4.278753601
drg_50663682	3QJ5	2.886490725
drg_50663831	6Y6F	4.531478917
drg_50664313	3B27	2.875061263
drg_50664315	3B28	3.477121255
drg_50664333	3B25	3.982271233
drg_50664338	3B26	3.838849091
drg_50686056	6WDV	0.8512583487
drg_50687437	4AOJ	0.9493900066
drg_50689010	4UOE	4.672097858
drg_50689071	2HJ4	2.85672889
drg_50690052	3RI1	3.089905111
drg_50690054	4RWL	1.255272505
drg_50690638	5J71	2.290034611
drg_50694237	5T36	3.949877704
drg_50696162	6MR5	3.874481818
drg_50697101	6D26	5
drg_50698128	3QCH	3.51851394
drg_50698140	3QCL	3.602059991
drg_50698142	3QCK	3.763427994
drg_50698628	5YBT	3.431363764
drg_50698756	6LYA	5.515873844
drg_50699428	7QCH	2.367355921
drg_50700190	3SWW	4.342422681
drg_50700193	3Q0T	4.230448921
drg_50700242	3SX4	3.176091259
drg_50700636	5B5P	-0.6989700043
drg_50700930	3ZVV	5.961421094
drg_50701151	3ZXH	0.4771212547
drg_50702025	2YJX	4.698970004
drg_50702027	2YKB	4.698970004
drg_50702028	2YKC	3.113943352
drg_50702030	2YKJ	2.954242509
drg_50702032	2YJW	3.880813592
drg_50702659	1PPJ	5.419955748
drg_50702678	6U2H	4
drg_50703687	5T2B	4.200001865
drg_50703696	5T28	2.699837726
drg_50703710	5T2M	3
drg_50705087	3SL5	1.342422681
drg_50705124	3U2K	1.477121255
drg_50705436	2YLQ	4.698970004
drg_50705608	5LMK	1.568201724
drg_50705682	5I73	1
drg_50706004	2XDU	3.662757832
drg_50706207	3P5K	1.880813592
drg_50706208	3P78	2.041392685
drg_50706222	3P79	3.361727836
drg_50706296	5TC0	1.397940009
drg_50706494	3P7B	1.255272505
drg_50706498	3ZLS	4
drg_50707058	2XCS	3.301029996
drg_50707260	3VHV	4
drg_50707960	2XYU	3.653212514
drg_50709215	6TV3	4.176091259
drg_50710813	3UZJ	5.284836638
drg_50710855	7DSX	2.235528447
drg_50711354	4GRK	3
drg_50711450	5AAN	2.602059991
drg_50711499	4BIS	3.230448921
drg_50712271	3TJD	0
drg_50712280	3TJC	2.324282455
drg_50714081	3UUO	2.505149978
drg_50714956	3SDG	3.447158031
drg_50714957	6HO0	3
drg_50714958	6HNZ	3.959041392
drg_50714959	3SFI	2.602059991
drg_50715178	6SSZ	4.653212514
drg_50715575	4A6L	5
drg_50715586	3U8W	0
drg_50715754	4Z3K	5
drg_50716545	4FU9	4.113943352
drg_50716641	5TQ6	1.579783597
drg_50716650	5TQ5	1.77815125
drg_50716672	5TQ4	0.6232492904
drg_50717121	5FPG	-1
drg_50717122	5FPF	-0.6989700043
drg_50717125	4TKF	1.491361694
drg_50717538	5MKY	3.2999429
drg_50717636	4A9L	4.477121255
drg_50717653	4A2Z	4.342422681
drg_50717657	4A31	3.913813852
drg_50717672	4A33	2.875061263
drg_50718091	5MLJ	1.799340549
drg_50718093	1WUG	3.204119983
drg_50718341	3TTI	1.785329835
drg_50718466	5MKZ	3.800029359
drg_50718476	5MLI	4.300008203
drg_50719821	2F57	2.697229343
drg_50719949	5QTQ	3.847572659
drg_50719952	5QTR	3.954724791
drg_50720636	3UWK	5.301029996
drg_50720637	3UWO	5.301029996
drg_50720747	2YDW	1.475671188
drg_50720800	4AEL	1.079181246
drg_50721420	3QTR	2.857332496
drg_50721602	7SEX	0.7781512504
drg_50721789	4DDL	0.69019608
drg_50721993	3NLP	3
drg_50724028	5MW3	5.380211242
drg_50724316	1E1V	4.414973348
drg_50724317	5M57	2.397940009
drg_50724935	6N7Z	3.146128036
drg_50724945	5KSX	3.568201724
drg_50724946	5JUZ	3.477121255
drg_50724951	5JV0	3.041392685
drg_50724957	6N7Y	3.602059991
drg_50724963	6N7Z	3
drg_50725147	5MUT	1.653212514
drg_50725148	5MVC	1.204119983
drg_50725154	5MVD	1.612783857
drg_50725266	5U8F	2.462397998
drg_50725268	5U8A	3.919078092
drg_50726737	5T68	3.875639937
drg_50728129	6L88	3
drg_50728371	5H24	3
drg_50728386	5H19	3.515873844
drg_50729135	5TZ3	2.146128036
drg_50729667	5LGN	5
drg_50730057	5M4E	3.649334859
drg_50730104	2Q8G	1.612783857
drg_50730111	2BU5	1.819543936
drg_50730416	5mar	4.614897216
drg_50731465	6XWN	3.903089987
drg_50731616	7B6B	3.255272505
drg_50733424	6UOC	4
drg_50733503	5L13	2.602059991
