ids	Ligand	Target	Y
2GZ8	FC(F)(F)c1nnc(SC(=O)c2ccc(o2)C#Cc2ccccc2)[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2GZ8.pdb	3.477121255
1OM1	OC(=O)Cc1c2ccccc2n2c1[nH]c(=O)c1ccccc21	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1OM1.pdb	2.591064607
5JMS	NCCNc1cc(ccn1)-c1ccnc(Nc2cccc(Cl)c2)n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5JMS.pdb	3.982271233
7QGE	Brc1c(Br)c(Br)c2[nH]nnc2c1Br	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7QGE.pdb	2.698970004
3BQC	Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3BQC.pdb	2.949390007
1I91	NS(=O)(=O)c1cc2C=C(CN3CCOCC3)N(c3cccc(O)c3)S(=O)(=O)c2s1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1I91.pdb	0.06069784
1I8Z	COc1cccc(c1)N1C(CN2CCOCC2)=Cc2cc(sc2S1(=O)=O)S(N)(=O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1I8Z.pdb	0.103803721
3ZNC	CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(cc12)S(N)(=O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3ZNC.pdb	0.505149978
4M2W	CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(cc12)S(N)(=O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4M2W.pdb	0.572871602
1Y91	CC(C)c1cnn2c(Nc3ccc(cc3)S(=O)(=O)N(C)C)cc(N[C@H]3CC[C@H](N)CC3)nc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1Y91.pdb	1.770852012
1Y8Y	CS(=O)(=O)c1ccc(Nc2cc(Cl)nc3ccnn23)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1Y8Y.pdb	3.301029996
2C68	Brc1cccc(c1)-c1cc(NCc2ccncc2)n2nccc2n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2C68.pdb	3.255272505
1Y6B	COc1ccc(cc1Nc1ncc(o1)-c1cccc(c1)-c1cccnc1)S(=O)(=O)NCC1CC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1Y6B.pdb	1.579783597
2C6I	NS(=O)(=O)c1ccc(Nc2cc(OCC3CCCCC3)nc3ncnn23)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2C6I.pdb	4.041392685
2C6T	NS(=O)(=O)c1ccc(Nc2cc(OC3CCCCC3)nc3ncnn23)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2C6T.pdb	2.544068044
2C6K	NS(=O)(=O)c1ccc(Nc2cc(NC3CCCCC3)nc3ncnn23)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2C6K.pdb	2.86332286
2C69	Brc1cccc(c1)-c1cc(NCc2ccncc2)[n+]2[nH]cnc2n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2C69.pdb	4.414973348
1G5S	N[C@H]1CC[C@@H](CC1)Nc1nc(NCc2ccccc2)c2ncn(C3CCCC3)c2n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1G5S.pdb	1.681241237
2BUA	NCC1(CCCC1)c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2BUA.pdb	4.51851394
2BUC	N[C@@H](CC(=O)N1Cc2ccccc2C[C@H]1C(N)=O)Cc1ccccc1F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2BUC.pdb	1.361727836
2BUB	N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1ccccc1)Cc1ccccc1F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2BUB.pdb	1.954242509
1RWQ	COc1cc(OC)cc(c1)-c1nc(N)c(CN)c(n1)-c1ccc(Cl)cc1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1RWQ.pdb	-1
2HHA	C[C@@H]([C@H](N)C(=O)N1CCCC1)c1nc(no1)-c1ccc(cc1)S(C)(=O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2HHA.pdb	2.086359831
2BAG	CCc1ccccc1NC(=O)Oc1ccc2N(C)[C@@H]3[C@@](C)(CC[N+]3(C)[O-])c2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2BAG.pdb	3.709269961
1VEB	COc1ccc(O)c(C(=O)c2ccc(CO[C@@H]3CCCNC[C@H]3NC(=O)c3ccncc3)cc2)c1F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1VEB.pdb	2.550228353
1SVH	COc1ccc(O)c(C(=O)c2ccc(\C=C\[C@@H]3CCCNC[C@H]3NC(=O)c3ccncc3)cc2)c1F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1SVH.pdb	2.204119983
1TKT	CCCc1c(OC2CCCCC2)c2cc(Cl)ccc2[nH]c1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1TKT.pdb	2.851258349
1TL1	CCCc1c(S(=O)C2CCCCC2)c2cc(Cl)ccc2[nH]c1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1TL1.pdb	2.579783597
2HOG	OCc1[nH]nnc1-c1ccc2c(n[nH]c2c1)-c1cc2cc(CN3CCCCC3)ccc2[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2HOG.pdb	-0.522878745
2C90	Clc1ccc(cc1)-n1cnnn1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2C90.pdb	5.51851394
2C8Z	NCc1cccc(Cl)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2C8Z.pdb	5.477121255
2C8Y	N[C@@H](Cc1ccccc1)[C@H](O)CNS(=O)(=O)c1ccc2ccccc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2C8Y.pdb	5
2C93	COc1cc(C)c(c(C)c1C)S(=O)(=O)NC[C@@H](O)[C@@H](N)Cc1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2C93.pdb	4.079181246
4ZPH	Nc1ccc2cc3ccc(N)cc3nc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4ZPH.pdb	4.079181246
1E7V	O=c1cc(oc2c(cccc12)-c1ccccc1)N1CCOCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1E7V.pdb	3.602059991
1TTM	NS(=O)(=O)Oc1ccc2c3CCCCCc3c(=O)oc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1TTM.pdb	1.342422681
2AW1	Cc1onc(c1-c1ccc(cc1)S(N)(=O)=O)-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2AW1.pdb	4.73239376
3LN1	Cc1ccc(cc1)-c1cc(nn1-c1ccc(cc1)S(N)(=O)=O)C(F)(F)F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3LN1.pdb	4.698970004
1NR6	OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1NR6.pdb	5
1KWR	Cn1sc(=O)c2cc(ccc12)S(N)(=O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1KWR.pdb	2.390051496
1KWQ	NS(=O)(=O)c1ccc(N2CCCC2=O)c(c1)[N+]([O-])=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1KWQ.pdb	-0.207608311
5BVW	Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CCO)CC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5BVW.pdb	-0.397940009
1A9U	CS(=O)c1ccc(cc1)-c1nc(c([nH]1)-c1ccc(F)cc1)-c1ccncc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1A9U.pdb	2.462397998
1W7H	Nc1ncccc1OCc1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1W7H.pdb	6.113943352
1WBW	Nc1ncccc1OCc1cccc2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1WBW.pdb	4.643452676
1W83	Fc1cc(cc(c1)C(=O)Nc1ccc(Cl)c(COc2cccnc2)c1)N1CCOCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1W83.pdb	1.812913357
1WBN	CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)c(COc3cccnc3)c2)[nH]n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1WBN.pdb	2.544068044
1W84	C(Cc1ccncc1)c1c[nH]c2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1W84.pdb	4.544068044
7NQM	C(Cc1ccncn1)c1c[nH]c2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7NQM.pdb	5.857332496
1WBV	Fc1cc(cc(c1)C(=O)Nc1ccc2[nH]ccc2c1)N1CCOCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1WBV.pdb	5.209515015
1WBS	Fc1cc(cc(c1)C(=O)Nc1ccc2[nH]cc(CCc3ccncc3)c2c1)N1CCOCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1WBS.pdb	2.799340549
1WBT	Fc1cc(cc(c1)C(=O)Nc1ccc2ccn(CCc3ccncc3)c2c1)N1CCOCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1WBT.pdb	2.531478917
2F6T	CNC(=O)[C@@H]1Cc2ccc(NS(O)(=O)=O)cc2CN1C(=O)OC(C)(C)C	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2F6T.pdb	4.62838893
2IIV	C[C@H]1N(CCCNC1=O)C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2IIV.pdb	0.819543936
2IIT	N[C@@H](CC(=O)N1CCCNC(=O)[C@H]1CC(F)(F)F)Cc1cc(F)c(F)cc1F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2IIT.pdb	0.414973348
2IRW	COc1ccc(OC(C)(C)C(=O)N[C@H]2C3C[C@@H]4C[C@@H]2C[C@](C4)(C3)C(N)=O)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2IRW.pdb	0.77815125
2CM8	Oc1cccc(c1)C1=CC(=O)NS1(=O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2CM8.pdb	3.130333768
1LD8	O=C1[C@@H]2CCN1c1cccc3ccc(Oc4cc(Cn5cncc5CN2)ccc4C#N)cc13	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1LD8.pdb	0.544068044
1LD8	O=C1[C@H]2CCN1c1cccc3ccc(Oc4cc(Cn5cncc5CN2)ccc4C#N)cc13	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1LD8.pdb	0.204119983
1LD7	O=C1[C@@H]2CCN1c1cccc3ccc(Oc4cc(Cn5cncc5CCN2)ccc4C#N)cc13	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1LD7.pdb	0.041392685
3TKU	O=S(=O)(N1CCCNCC1)c1cccc2cnccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3TKU.pdb	3.174350597
2GNH	C[C@H]1CNCCCN1S(=O)(=O)c1cccc2cncc(C)c12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2GNH.pdb	2.595496222
1Q8T	C[C@@H](N)[C@H]1CC[C@@H](CC1)C(=O)Nc1ccncc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1Q8T.pdb	4.62324929
2F4J	CN1CCN(CC1)c1cc(Nc2cc(C)n[nH]2)nc(Sc2ccc(NC(=O)C3CC3)cc2)n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2F4J.pdb	-0.22184875
5HE7	COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1ccc(F)cc1F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5HE7.pdb	1.146128036
2CHM	CCCCOc1ncc(cc1-c1nc2c(CC)n(nc2c(=O)[nH]1)C1CN(CC)C1)C(C)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2CHM.pdb	0.74036269
2I6A	C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cc(I)c2c(N)ncnc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2I6A.pdb	-0.045757491
2I6B	CN(C)c1ccc(cc1)-c1c(N)ncnc1C#Cc1ccc(nc1)N1CCOCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2I6B.pdb	1.832508913
2AYP	COc1cc(ccc1O)-c1ccc2\C(=C\c3ccc[nH]3)C(=O)Nc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2AYP.pdb	0.84509804
1O4O	OP(O)(=O)Oc1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1O4O.pdb	6.544068044
1O4P	OC(=O)C(C(O)=O)c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1O4P.pdb	6.397940009
1O4Q	OC(=O)C(c1ccccc1)S(O)(=O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1O4Q.pdb	6.505149978
1O4R	OP(O)(=O)C(c1ccccc1)P(O)(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1O4R.pdb	6.591064607
1O41	COc1cccc(C=O)c1OP(O)(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1O41.pdb	5.954242509
1O4D	OP(O)(=O)Oc1ccccc1C=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1O4D.pdb	5.477121255
1O4E	Cc1cc(C=O)c(OP(O)(O)=O)c(C=O)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1O4E.pdb	5.698970004
1O4F	OP(O)(=O)Oc1cccc2CCCNc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1O4F.pdb	5.477121255
1O4G	OP(O)(O)C(=O)c1cccc2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1O4G.pdb	6.698970004
1O4H	OP(O)(=O)Oc1cccc2ccc(nc12)C#N	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1O4H.pdb	6.556302501
1O4I	OP(=O)(OCC1CCCCC1)Oc1ccccc1C=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1O4I.pdb	6.361727836
1O4J	CCc1ccc(NC(=O)P(O)(O)=O)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1O4J.pdb	6.643452676
1O4K	OP(=O)(OCc1ccccc1)Oc1ccccc1C=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1O4K.pdb	6.079181246
5DEL	Cc1c(cccc1[N+]([O-])=O)C(=O)Nc1cc(Cl)cc(Cl)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5DEL.pdb	2.361727836
1D3H	CC(=O)C(C#N)C(=O)Nc1ccc(cc1)C(F)(F)F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1D3H.pdb	5.278982117
2YWP	COc1cc(OC)c(NC(=O)Nc2cnc(cn2)C#N)cc1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2YWP.pdb	0.84509804
1XOR	COc1cc(ccc1OC(F)F)-c1ccc(=O)[nH]n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1XOR.pdb	5.301029996
1XMY	COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1XMY.pdb	5.301029996
1XLZ	COc1ccc(cc1OC1CCCC1)C(C)=NOC(N)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1XLZ.pdb	5.278753601
1XM6	CCCOc1cc(ccc1OC)C1(C)CNC(=O)O1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1XM6.pdb	5.301029996
1XLX	COc1ccc(cc1OC1CCCC1)C1(CCC(CC1)C(O)=O)C#N	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1XLX.pdb	4.939519253
1XM4	COc1ccc(cc1OC1CCCC1)C(=O)Nc1c(Cl)cncc1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1XM4.pdb	4.832508913
1UDU	CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3OCOc3c2)C1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1UDU.pdb	4.698970004
5FPN	Cc1n[nH]c(C)c1C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5FPN.pdb	5.301029996
1Y2B	CCOC(=O)c1c(C)n[nH]c1C	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1Y2B.pdb	4.77815125
5QYF	CCOC(=O)c1cn[nH]c1C(F)(F)F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5QYF.pdb	5.301029996
1Y2C	CCOC(=O)c1c(C)nn(c1C)-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1Y2C.pdb	2.491361694
1Y2D	CCOC(=O)c1c(C)nn(c1C)-c1ccc(OC)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1Y2D.pdb	3.770852012
1Y2E	CCOC(=O)c1c(C)nn(c1C)-c1ccc(N)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1Y2E.pdb	2.544068044
1Y2H	CCOC(=O)c1c(C)nn(c1C)-c1ccccc1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1Y2H.pdb	1.748188027
1Y2J	CCOC(=O)c1c(C)nn(c1C)-c1cccc(c1)[N+]([O-])=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1Y2J.pdb	1.51851394
2BR1	COc1ccc(cc1)-c1oc2ncnc(NCCO)c2c1-c1ccc(OC)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2BR1.pdb	4.187520721
2BRB	OCCNc1ncnc2oc(c(-c3ccccc3)c12)-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2BRB.pdb	4.320146286
2BRG	CN(CCO)c1ncnc2oc(c(-c3ccccc3)c12)-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2BRG.pdb	3.785329835
2BRH	OC(=O)CNc1ncnc2oc(c(-c3ccccc3)c12)-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2BRH.pdb	4.359835482
2BRM	OCCNc1ncnc2[nH]c(c(-c3ccccc3)c12)-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2BRM.pdb	3.361727836
2BRN	CC(O)CNc1ncnc2[nH]c(c(-c3ccccc3)c12)-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2BRN.pdb	3.740362689
2BRO	OCC(O)CNc1ncnc2[nH]c(c(-c3ccccc3)c12)-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2BRO.pdb	3.146128036
2CGU	OC(=O)COc1ccc-2c(c1)C(N=O)c1cc(OCC(O)=O)ccc-21	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2CGU.pdb	4.127104798
2CGV	NC[C@H](O)CNc1ccc([N+]([O-])=O)c2cccnc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2CGV.pdb	4.436162647
2P2H	COc1cc(Nc2ncnc(n2)-c2cccnc2Nc2ccccc2)cc(OC)c1OC	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2P2H.pdb	3.698970004
2F7X	N[C@H](COc1cncc(\C=C\c2ccncc2)c1)Cc1c[nH]c2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2F7X.pdb	1.146128036
2F7Z	N[C@H](COc1cncc2nc(ccc12)-c1ccncc1)Cc1c[nH]c2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2F7Z.pdb	2.278753601
2F7E	N[C@H](COc1cncc(c1)-c1ccc2cnccc2c1)Cc1c[nH]c2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2F7E.pdb	0.113943352
7QZT	O=S(=O)(NC1CCNC1)c1cccc2cnccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7QZT.pdb	3.591064607
1YDS	CNCCNS(=O)(=O)c1cccc2cnccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1YDS.pdb	3.880813592
3FMD	Brc1ccc(\C=C\CNCCNS(=O)(=O)c2cccc3cnccc23)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3FMD.pdb	2.770852012
2C1B	Clc1ccc(CO[C@H]2CN[C@H](CNS(=O)(=O)c3cccc4cnccc34)C2)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2C1B.pdb	3.230448921
5DGZ	Cc1n[nH]c2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5DGZ.pdb	-0.301029996
3HHM	COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C([C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O)C3=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3HHM.pdb	0.62324929
1BL6	Fc1ccc(cc1)-c1ncn(CC2CC2)c1-c1ccncc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1BL6.pdb	2.204119983
1BMK	Nc1nccc(n1)-c1c(ncn1CC1CC1)-c1ccc(F)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1BMK.pdb	1.397940009
3ERK	Nc1nccc(n1)-c1c(ncn1C1CCNCC1)-c1ccc(F)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3ERK.pdb	1.278753601
2E9P	COc1ccc(Cl)cc1NC(=O)Nc1cncc(OC(C)CN(C)C)n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2E9P.pdb	1.342422681
2E9U	Clc1ccc2OCCCCCOc3cncc(NC(=O)Nc2c1)n3	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2E9U.pdb	1
1TLM	Cc1[nH]c(=O)c(cc1-c1ccncc1)C#N	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1TLM.pdb	2.447158031
1RKP	CC(C)Cn1c2nc[nH]c2c(=O)n(C)c1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1RKP.pdb	2.383815366
2FPV	COc1cccc(c1)-c1ccc(NC(=O)c2ccsc2C(O)=O)c(F)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2FPV.pdb	1.643452676
1U0Z	C[C@@H]1C[C@H]2O[C@@H]2C=CC=CC(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1U0Z.pdb	2.176091259
2BRC	CCc1cc(-c2n[nH]c(C)c2-c2ccc3OCCOc3c2)c(O)cc1O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2BRC.pdb	2.447158031
2ZDX	COc1ccc(cc1)-c1c(C)[nH]nc1-c1ccc(O)cc1O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2ZDX.pdb	3.643452676
2BSM	CCNC(=O)c1[nH]nc(c1-c1ccc(OC)cc1)-c1cc(Cl)c(O)cc1O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2BSM.pdb	1.397940009
1UYM	CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2)nc2c(N)ncnc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1UYM.pdb	5.301029996
1UY7	CCCCn1c(Cc2ccc(OC)cc2)nc2c(N)ncnc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1UY7.pdb	5.301029996
1UY8	CCCCn1c(Cc2cccc(OC)c2)nc2c(N)ncnc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1UY8.pdb	4.875061263
1UY9	CCCCn1c(Cc2ccc3OCOc3c2)nc2c(N)ncnc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1UY9.pdb	4.184691431
1UYC	CCCCn1c(Cc2cc(OC)ccc2OC)nc2c(N)ncnc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1UYC.pdb	4.612783857
1UYD	CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2Cl)nc2c(N)ncnc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1UYD.pdb	5.301029996
1UYE	COc1cc(Cc2nc3c(N)ncnc3n2CCCC#C)c(Cl)c(OC)c1OC	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1UYE.pdb	5.301029996
1UYF	COc1cc(Cc2nc3c(N)nc(F)nc3n2CCCC#C)c(Cl)c(OC)c1OC	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1UYF.pdb	4.477121255
1UYG	COc1ccc(OC)c(Cc2nc3nc(F)nc(N)c3[nH]2)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1UYG.pdb	4.728353782
1UYH	CCCCn1c(Cc2cc(OC)ccc2OC)nc2c(N)nc(F)nc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1UYH.pdb	4.155336037
1UYI	COc1ccc(OC)c(Cc2nc3c(N)nc(F)nc3n2CCCC#C)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1UYI.pdb	3.612783857
1UYK	CCCCn1c(Cc2ccc3OCOc3c2)nc2c(N)nc(F)nc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1UYK.pdb	4.23299611
2BYH	CC(=O)c1ccc(NC(=O)c2c[nH]nc2-c2cc(Cl)c(O)cc2O)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2BYH.pdb	2.411619706
2YE9	Oc1ccc(NS(=O)(=O)c2cccs2)cc1-c1c(O)ccc2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2YE9.pdb	2.77815125
1ZZL	CC(C)c1nnc2ccc(cn12)-c1ocnc1-c1ccc(F)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1ZZL.pdb	0.698970004
2OGZ	C[C@H](CCc1ccc(cc1)C(N)=O)NCC(=O)c1ccc(F)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2OGZ.pdb	1.924279286
4U0J	O=C(Nc1ccccc1)C1CN(C2CCCCC2)C(=O)C1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4U0J.pdb	4.027757205
4TRJ	Brc1cccc(NC(=O)C2CN(C3CCCCC3)C(=O)C2)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4TRJ.pdb	2.949390007
4U0K	Cc1ccc(Cl)cc1NC(=O)C1CN(C2CCCCC2)C(=O)C1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4U0K.pdb	2.986771734
4TZT	Cc1c(Cl)cccc1NC(=O)C1CN(C2CCCCC2)C(=O)C1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4TZT.pdb	4.36398783
4TZK	Clc1cc(Cl)cc(NC(=O)C2CN(C3CCCCC3)C(=O)C2)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4TZK.pdb	2.591064607
2BAQ	Nc1c(cnn1-c1ccc(F)cc1)C(=O)c1cccc(OC[C@@H](O)CO)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2BAQ.pdb	2.84509804
7WPM	Nc1ccc2ccccc2n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7WPM.pdb	6.301029996
2OHP	Nc1cccc(CCc2ccc3cc[nH]c3c2)n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2OHP.pdb	4.973127854
