Drug_ID	Drug
drg_28151	CCCCn1c(Cc2cc(OC)ccc2OC)nc2c(N)ncnc12
drg_28152	CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2Cl)nc2c(N)ncnc12
drg_28153	COc1cc(Cc2nc3c(N)ncnc3n2CCCC#C)c(Cl)c(OC)c1OC
drg_28154	COc1cc(Cc2nc3c(N)nc(F)nc3n2CCCC#C)c(Cl)c(OC)c1OC
drg_28155	COc1ccc(OC)c(Cc2nc3nc(F)nc(N)c3[nH]2)c1
drg_28156	CCCCn1c(Cc2cc(OC)ccc2OC)nc2c(N)nc(F)nc12
drg_28157	COc1ccc(OC)c(Cc2nc3c(N)nc(F)nc3n2CCCC#C)c1
drg_28158	CCCCn1c(Cc2ccc3OCOc3c2)nc2c(N)nc(F)nc12
drg_28168	CC(=O)c1ccc(NC(=O)c2c[nH]nc2-c2cc(Cl)c(O)cc2O)cc1
drg_28185	Oc1ccc(NS(=O)(=O)c2cccs2)cc1-c1c(O)ccc2ccccc12
drg_28191	CC(C)c1nnc2ccc(cn12)-c1ocnc1-c1ccc(F)cc1
drg_28242	C[C@H](CCc1ccc(cc1)C(N)=O)NCC(=O)c1ccc(F)cc1
drg_28569	O=C(Nc1ccccc1)C1CN(C2CCCCC2)C(=O)C1
drg_28572	Brc1cccc(NC(=O)C2CN(C3CCCCC3)C(=O)C2)c1
drg_28590	Cc1ccc(Cl)cc1NC(=O)C1CN(C2CCCCC2)C(=O)C1
drg_28595	Cc1c(Cl)cccc1NC(=O)C1CN(C2CCCCC2)C(=O)C1
drg_28598	Clc1cc(Cl)cc(NC(=O)C2CN(C3CCCCC3)C(=O)C2)c1
drg_28675	Nc1c(cnn1-c1ccc(F)cc1)C(=O)c1cccc(OC[C@@H](O)CO)c1
drg_28698	Nc1ccc2ccccc2n1
drg_28700	Nc1cccc(CCc2ccc3cc[nH]c3c2)n1
drg_28701	COc1cccc(c1)-c1cccc(CCc2cccc(N)n2)c1
drg_28702	Nc1ncccc1NCc1ccccc1
drg_28703	Nc1ncccc1NCc1cccc(c1)-c1cccnc1
drg_28704	COc1cncc(c1)-c1cccc(CNc2cccnc2N)c1
drg_28706	Nc1ncccc1NCc1cccc(c1)-c1ccc2cc[nH]c2c1
drg_28713	Cc1ccc(C)c(OC[C@@H](O)CN2CCOCC2)c1
drg_28828	Cc1nn(C)c2n(O)c3ccc(Cl)cc3c(=O)c12
drg_28884	CCOc1nc(ccc1C#N)C(=O)NCc1cc(OC)ccc1OC
drg_28915	CCOc1nc(NC(=O)Cc2cc(OC)c(Br)cc2OC)cc(N)c1C#N
drg_29066	Oc1ccc(cc1)-c1cnc2ccc3ccncc3c2c1
drg_29067	O=C1c2ccccc2-c2n[nH]c3cccc1c23
drg_29214	COc1cccc(c1)-c1ccc(NC(=O)C2=C(CCC2)C(O)=O)c(F)c1
drg_29398	Cc1[nH]ncc1-c1ccccc1
drg_29400	Cc1[nH]ncc1-c1ccc(CCN)cc1
drg_29405	NCC(c1ccc(Cl)cc1)c1ccc(cc1)-c1cn[nH]c1
drg_29406	Clc1ccc(cc1)C1(CCNCC1)c1ccc(cc1)-c1cn[nH]c1
drg_29407	NC[C@@H](c1ccc(Cl)cc1)c1ccc(cc1)-c1cn[nH]c1
drg_29408	NC[C@H](c1ccc(Cl)cc1)c1ccc(cc1)-c1cn[nH]c1
drg_29411	c1cc2cccnc2[nH]1
drg_29412	CNCc1ccc(cc1)-c1ncnc2nc[nH]c12
drg_29416	NC(c1ccccc1)c1ccc(cc1)-c1ncnc2nc[nH]c12
drg_29420	Clc1ccc(cc1)C1(CCNCC1)c1ccc(cc1)-c1ncnc2nc[nH]c12
drg_29428	OC(=O)CCCc1nc([n-][o+]1)-c1cccc(c1)[N+]([O-])=O
drg_29429	OC(=O)CSc1nnc(o1)-c1ccc(o1)[N+]([O-])=O
drg_29432	OC(=O)CN1C(=O)c2c(c(cc3ccccc23)C(O)=O)S1(=O)=O
drg_29487	N[C@@H]1CCCN(C1)c1nc2ccccc2c(=O)n1Cc1ccccc1C#N
drg_29500	Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O
drg_29523	CCc1ccc(Oc2ccccc2)c(O)c1
drg_29525	CCCCCc1ccc(Oc2ccccc2)c(O)c1
drg_29599	NCC(c1ccccc1)c1ccc(Cl)cc1
drg_29756	Fc1ccc2OCC[C@]3(NC(=O)NC3=O)c2c1
drg_29757	OC(=O)Cc1nn(Cc2nc3cc(ccc3s2)C(F)(F)F)c(=O)c2ccccc12
drg_29763	Cc1c(oc2ccc(Cl)cc12)S(=O)(=O)c1ccc(=O)[nH]n1
drg_29775	OC(=O)Cn1cc(Cc2nc3c(F)c(F)cc(F)c3s2)c2ccccc12
drg_29802	COc1ccc2c(cccc2c1C(F)(F)F)C(=S)N(C)CC(O)=O
drg_29804	OC(=O)Cn1c2cc(Cl)ccc2c(=O)n(Cc2ccc(Br)cc2F)c1=O
drg_29849	CC[C@H](C)[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)NCc1ccccc1)C(=O)N1CCC[C@H]1C(O)=O
drg_29857	CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(O)=O
drg_29898	Cc1n[nH]c2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2ccccc2)c1
drg_29920	Cc1n[nH]c2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2ccc(Br)cc2)c1
drg_29977	COc1cc(ccc1O)-c1ccc2c(n[nH]c2c1)-c1nc2ccccc2[nH]1
drg_29978	c1ccc2[nH]c(nc2c1)-c1n[nH]c2ccccc12
drg_29998	O=C(NCc1cccnc1)c1cc(ncn1)C(=O)NCc1cccnc1
drg_30000	Cc1cccc(CNC(=O)c2cc(ncn2)C(=O)NCc2cccc(C)c2)c1
drg_30001	Cc1cc(CNC(=O)c2cc(ncn2)C(=O)NCc2ccc(F)c(C)c2)ccc1F
drg_30332	NC(=N)NC(=O)Cn1c(ccc1-c1ccccc1)-c1ccccc1
drg_30382	N[C@H](COc1cncc(c1)-c1ccc2[nH]ncc2c1)Cc1c[nH]c2ccccc12
drg_30721	C\C(=C1\C(=O)Nc2ccc(O)cc12)c1ccc[nH]1
drg_30756	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4[C@@H](O)NC(=O)c4c4c5ccccc5n2c4c13
drg_30758	CN(C)C[C@@H]1CCn2cc(C3=C(C(=O)NC3=O)c3cn(CCO1)c1ccccc31)c1ccccc21
drg_30934	NS(=O)(=O)c1ccc(cc1)-c1ccc(\C=C2/SC(=N)NC2=O)o1
drg_30936	OC(=O)c1ccc(cc1)-c1ccc(\C=C2/SC(=N)NC2=O)o1
drg_30937	CNS(=O)(=O)c1ccc(cc1)-c1ccc(\C=C2/SC(=N)NC2=O)o1
drg_30942	NS(=O)(=O)c1ccc(cc1C(F)(F)F)-c1ccc(\C=C2/SC(=N)NC2=O)o1
drg_30944	C\C(=C1\SC(=N)NC1=O)c1ccc(o1)-c1ccc(cc1)S(N)(=O)=O
drg_30945	NS(=O)(=O)c1ccc(cc1)-c1ccc(\C=C2/SC(=O)NC2=O)o1
drg_31191	C[C@]12CCC3C(CCc4cc(ccc34)C(N)=O)C1CC[C@@]21CCC(C)(C)C(=O)O1
drg_31249	C[C@H]([C@H](N)C(=O)N1CC[C@H](F)C1)C1CCC(CC1)N(C)C(C)=O
drg_31478	Cc1ccc(NS(=O)(=O)c2ccccc2)c(c1)C(O)=O
drg_31479	OC(=O)c1c(NS(=O)(=O)c2ccccc2)ccc2CCCCc12
drg_31573	CN(C)C\C=C/c1cc(F)ccc1S(=O)(=O)Nc1ccc2CCCCc2c1C(O)=O
drg_31590	CCSCC[C@@H](N)[C@H](O)C(=O)N[C@@H](C)c1cccc2ccccc12
drg_31605	OC(=O)c1cc(Br)ccc1NS(=O)(=O)c1ccc(Cl)cc1
drg_31621	CCc1ccc(NS(=O)(=O)c2ccc(F)cc2)c(C(O)=O)c1C
drg_31635	CCc1ccc(NS(=O)(=O)c2ccc(F)cc2)c(C(O)=O)c1OCCN
drg_31740	C(CN1CCNCC1)Nc1ncnc2oc(c(-c3ccccc3)c12)-c1ccccc1
drg_31742	C(CN1CCNCC1)Nc1ccnc2oc(c(-c3ccccc3)c12)-c1ccccc1
drg_31900	CC1CCN(CC1)c1ccc(CO)cc1NC(=O)c1ccc(o1)C#N
drg_31901	Cc1cc(on1)-c1c(-c2ccccc2)c2cc(Cl)ccc2[nH]c1=O
drg_31935	OC(=O)CCC(CC(O)=O)C(O)=O
drg_32071	CC(C)(C)OC(=O)Nc1cccnc1C(=O)Nc1nccs1
drg_32072	CC(C)(C)C(=O)Nc1cccnc1C(=O)Nc1nccs1
drg_32081	FC(F)(F)c1cccc(NN=c2c(=N)nnc2=N)c1
drg_32082	FC(F)(F)c1ccccc1NN=c1c(=N)nnc1=N
drg_32095	CSCC[C@H](N)C(=O)c1nccs1
drg_32096	CSCC[C@H](N)C(=O)c1ccccn1
drg_32097	CCCC[C@H](N)C(=O)CNC1CC1
drg_32221	CCc1nc(N)nc(N)c1-c1ccc2OC(C(=O)N(CCCOC)c2c1)c1cc(F)cc(F)c1
drg_32223	CCc1nc(N)nc(N)c1-c1ccc2OC(C)(C)C(=O)N(CCCOC)c2c1
drg_32229	CCc1nc(N)nc(N)c1-c1ccc2OC(C)(C(=O)N(CCCOC)c2c1)c1cc(F)cc(F)c1
drg_32279	CCc1nc(N)nc(N)c1-c1ccc2CCC(N(CCCOC)c2c1)c1ccccc1
drg_32280	CCc1nc(N)nc(N)c1-c1ccc2c(c1)n(CCCOC)c1ccccc21
drg_32287	CCC(CC)n1ccc2c1ccc1nc(N)nc(N)c21
drg_32288	Nc1nc(N)c2c(Sc3ccccc3)cccc2n1
drg_32289	Cc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1
drg_32290	CC(C)(C)c1ccc(Sc2cccc3nc(N)nc(N)c23)cc1
drg_32291	Nc1nc(N)c2c(Sc3ccc(cc3)N3CCOCC3)cccc2n1
drg_32320	COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
drg_32326	COc1cc(Cc2cnc(N)nc2N)c2C=CC(Oc2c1OC)C1CC1
drg_32516	COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1
drg_32530	CCOC(=O)CCCOc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1
drg_32825	CCCCCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
drg_32978	COC(C#Cc1c(C)nc(N)nc1N)c1cc(OC)c(OC)c(OC)c1
drg_33009	Nc1nc(N)c2nc(CN3c4ccccc4C=Cc4ccccc34)cnc2n1
drg_33016	CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1
drg_33030	CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(c1)C(F)(F)F
drg_33125	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
drg_33449	Nc1nc(N)c(c(CCOCCCOc2ccccc2)n1)-c1cccc(Cl)c1
drg_33450	CCc1nc(N)nc(N)c1-c1ccccc1
drg_33452	CCCCCCc1nc(N)nc(N)c1-c1ccccc1
drg_33474	CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1
drg_33475	CC1(C)N=C(N)N=C(N)N1OCCCOc1cc(Cl)c(Cl)cc1Cl
drg_33573	CCCCCCc1ccc(cc1)C(=O)C=C
drg_34067	COc1cc2ncc3c(N)nc4c(C)c(N)ccc4c3c2cc1OC
drg_34168	CC(C=CC(=O)NO)C=C(C)C(=O)c1ccc(cc1)N(C)C
drg_34225	ONC(=O)CCCCCCC(=O)Nc1ccccc1
drg_34315	C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO
drg_34462	COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)CCC(O)=O
drg_34625	CC(=O)Nc1ccc(cc1)C(=O)Nc1cc(ccc1N)-c1cccs1
drg_34649	Fc1ccc(cc1)-c1n[nH]cc1-c1ccncc1
drg_34697	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O
drg_34698	Oc1ccc(cc1)-c1coc2cc(O)cc(O)c2c1=O
drg_34700	Oc1ccc(cc1)C1CC(=O)c2c(O)cc(O)cc2O1
drg_35549	CN1CCN(CCn2cnc3c(NC4CCCCC4)nc(nc23)C#N)CC1
drg_36074	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O
drg_36204	OC(c1ccc(cc1)N(CC(F)(F)F)S(=O)(=O)c1ccccc1)(C(F)(F)F)C(F)(F)F
drg_37261	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@H]2O
drg_37262	CC\C(=C(\CC)c1ccc(O)cc1)c1ccc(O)cc1
drg_37268	Oc1ccc(cc1)-c1cc2ccc(O)cc2s1
drg_37308	CCNC(=O)c1cn2ncnc(Nc3cc(ccc3C)C(=O)NOC)c2c1C
drg_37316	CONC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)N[C@@H](C)c4ccccc4)c(C)c23)c1
drg_37494	Oc1ccc2c(noc2c1)-c1cc(Br)c(O)cc1O
drg_37495	Oc1ccc(-c2noc3cc(O)ccc23)c(O)c1
drg_37501	Oc1cc(O)c(cc1Cl)-c1noc2ccc(NCCN3CCOCC3)cc12
drg_37678	CCNC(=O)c1noc(c1-c1ccc(OC)cc1)-c1cc(Cl)c(O)cc1O
drg_37682	CCNC(=O)c1noc(c1-c1ccc(CN2CCOCC2)cc1)-c1cc(Cl)c(O)cc1O
drg_37705	CCNC(=O)c1noc(c1-c1ccc(CN2CCOCC2)cc1)-c1cc(C(C)C)c(O)cc1O
drg_38901	c1[nH]nc(c1-c1ccnc2ccccc12)-c1ccccn1
drg_39075	COc1ccc(\C=C\C(=O)Nc2ccccc2C(O)=O)cc1OC
drg_39076	OC(=O)c1cnn(c1)-c1ccccc1
drg_39085	Cc1cc(ccc1F)-c1csc(Nc2ccc(C(O)=O)c(O)c2)n1
drg_39086	c1cc(n[nH]1)-c1cnc(s1)-c1ccccc1
drg_39087	c1cc(n[nH]1)-c1cc(no1)-c1ccccc1
drg_39205	ON(CCCc1ccccc1)C=O
drg_39206	ON(CCOc1cccc(c1)C(=O)c1ccccc1)C=O
drg_39207	Cc1cccc(CCCN(O)C=O)n1
drg_39656	OCCCCn1cnc2c1nc(Nc1ccccc1)[nH]c2=O
drg_40418	CC(=O)Oc1ccccc1C(O)=O
drg_40427	CS(=O)(=O)c1ccc(cc1)C1=C(C(=O)OC1)c1ccccc1
drg_40871	CC[C@H](CO)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12
drg_40872	CC[C@@H](CO)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12
drg_41839	COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
drg_41860	Cc1ccc(Cl)c(Nc2ccccc2C(O)=O)c1Cl
drg_41911	CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12
drg_42370	ONC(=O)\C=C\c1ccc(Cl)cc1Cl
drg_42392	ONC(=O)\C=C\c1ccc(Cl)cc1
drg_42497	Oc1c(nc(N2CCCCS2(=O)=O)c2cccnc12)C(=O)NCc1ccc(F)cc1
drg_42590	CC#CCOc1ccc(cc1)S(=O)(=O)N1CCSC(C)(C)[C@@H]1C(=O)NO
drg_42601	CC#CCNc1ccc(cc1)S(=O)(=O)CC1(CCN(CC1)C(=O)OC(C)(C)C)C(=O)NO
drg_42821	CCN(CC)S(=O)(=O)c1cc(ccc1Br)C(=O)Nc1ccccc1C(O)=O
drg_43828	CN(C)C(=O)N1CC(=C[C@H]1c1ccccc1)c1cc(F)ccc1F
drg_43830	CN(C1CCNCC1)C(=O)N1CC(=C[C@H]1c1ccccc1)c1cc(F)ccc1F
drg_43836	N[C@@H](C1CC1)C(=O)N1CC(=C[C@H]1c1ccccc1)c1cc(F)ccc1F
drg_43850	CC(=O)N1N=C(CC1c1cccc(O)c1)c1ccccc1Cl
drg_43858	CCNC(=O)N1N=C(CC1(CCCN)c1ccccc1)c1cc(F)ccc1F
drg_43888	CC(=O)N1CCN(CCCC2(CN(N=C2C(C)=O)c2cc(C)ccc2F)c2ccccc2)CC1
drg_43890	CC(=O)N1CCN(CCC[C@]2([C@@H]3COc4ccc(F)cc4N3N=C2C(C)=O)c2ccccc2)CC1
drg_43915	CN(C)C(=O)N1C[C@H](c2cccc(O)c2)c2ccc(C)c(C)c2C1
drg_43916	CN(C)C(=O)N1CC(c2cccc(O)c2)c2ccc(C)c(C)c2C1
drg_43940	CCN(CC)C(=O)c1c(NC(=O)c2cccs2)sc2CCCCc12
drg_43958	CCN(CC)C(=O)c1c(NC(=O)c2cccs2)sc2CCC(C)Cc12
drg_44027	OC(=O)C1CCN(Cc2ccc(Oc3nc4ccccc4s3)cc2)CC1
drg_44049	NCC(=O)Nc1ccc(OCc2ccccc2)cc1
drg_44058	N[C@@H](CC(O)=O)C(=O)Nc1ccc(OCc2ccccc2)cc1
drg_44062	N[C@@H](CCC(=O)Nc1ccc(OCc2ccccc2)cc1)C(O)=O
drg_44069	NCCCC(=O)Nc1ccc(OCc2ccccc2)cc1
drg_44290	Clc1cc2cc([nH]c2s1)C(=O)NC1Cc2ccccc2NC1=O
drg_44299	NC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c1cc2cc(Cl)sc2[nH]1
drg_44304	OCCNC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c1cc2cc(Cl)sc2[nH]1
drg_44327	Cc1cc(Nc2ccc3ccccc3c2)n2ncnc2n1
drg_44340	Cc1cc(Nc2ccc3cc4ccccc4cc3c2)n2ncnc2n1
drg_44382	Oc1ccc(Cc2nnc3ccc(nn23)-c2ccccc2)cc1
drg_44385	COc1ccc2c(OCc3nnc4ccc(nn34)-c3ccccc3)ccnc2c1
drg_44669	c1n[nH]c2ccccc12
drg_44670	NS(=O)(=O)c1cccc2c(O)cccc12
drg_44673	NS(=O)(=O)c1ccc(Nc2cncc(Cl)n2)cc1
drg_44674	CC(C)Nc1cc(Cl)nc2c(cnn12)C#N
drg_44675	CC(C)Nc1cc(N[C@H]2CC[C@H](N)CC2)nc2c(cnn12)C#N
drg_44677	NS(=O)(=O)c1ccc(NC(=O)c2n[nH]c3ccccc23)cc1
drg_44678	O=C(Nc1ccccc1)c1ccn[nH]1
drg_44679	c1cc(n[nH]1)-c1nc2ccccc2[nH]1
drg_44681	CC(=O)Nc1cn[nH]c1C(=O)Nc1ccc(F)cc1
drg_44686	Fc1ccc(NC(=O)c2[nH]ncc2NC(=O)c2ccccc2)cc1
drg_44687	Fc1ccc(NC(=O)c2[nH]ncc2NC(=O)c2c(F)cccc2F)cc1
drg_44692	Fc1cccc(F)c1C(=O)Nc1cn[nH]c1C(=O)NC1CCNCC1
drg_44693	Fc1cccc(F)c1C(=O)Nc1cn[nH]c1C(=O)N[C@H]1CCCNC1
drg_44697	Clc1cccc(Cl)c1C(=O)Nc1cn[nH]c1C(=O)NC1CCNCC1
drg_44708	c1nc(c[nH]1)-c1ccccc1
drg_44723	Fc1ccc(cc1)-c1c[nH]cn1
drg_44866	CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc12
drg_44880	Oc1cccc2C(=O)C=CC(=O)c12
drg_44881	CC1=CC(=O)c2ccccc2C1=O
drg_44883	O=C1CC(=O)c2ccccc2C1=O
drg_44946	Cc1nnc([nH]1)-c1ccccc1Nc1ncnc2[nH]ccc12
drg_44950	Clc1c[nH]c2ncnc(N3CCc4nc[nH]c4C3)c12
drg_45281	CC(C)CCN1C(C)C(=O)N(C)c2cnc(Nc3cc(F)c(O)c(F)c3)nc12
drg_45291	Oc1cccc(c1)-c1nc(N2CCOCC2)c2sccc2n1
drg_45318	CN(\N=C\c1cnc2ccc(Br)cn12)S(=O)(=O)c1cc(ccc1C)[N+]([O-])=O
drg_45327	Oc1cccc(c1)-c1nc(N2CCOCC2)c2oc3ncccc3c2n1
drg_45617	ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1
drg_45832	Cc1ccc(O)cc1Nc1ccnc2cc(ccc12)-c1csc(C=O)n1
drg_45839	Cc1ccc(O)cc1Nc1ccnc2ccc(cc12)S(C)(=O)=O
drg_45844	COc1ccc(Nc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)n2)cc1Cl
drg_45847	COc1cc(Nc2nccc(Nc3c4OCOc4ccc3Cl)n2)cc(OC)c1OC
drg_45865	NS(=O)(=O)c1cccc(Nc2nccc(Nc3c4OCOc4ccc3Cl)n2)c1
drg_45868	CS(=O)(=O)c1cccc(Nc2nccc(Nc3c4OCOc4ccc3Cl)n2)c1
drg_45871	Clc1ccc2OCOc2c1Nc1ccnc(Nc2cccc(c2)N2CCOCC2)n1
drg_46075	Oc1cc(ccc1Oc1ccc(cc1Cl)C#N)-c1ccccn1
drg_46302	COc1cc(Nc2cncc(n2)-c2ccc(cc2)C(N)=O)cc(OC)c1OC
drg_46350	CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F
drg_46425	CNC(=O)c1ccc(Nc2ncc(Br)s2)cc1
drg_46475	O=C(Nc1ccccc1)Nc1ccccc1
drg_46480	O=C(NC1CCCCC1)NC1CCCCC1
drg_46488	OC(=O)c1ccc(OC2CCC(CC2)NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1
drg_46490	OC(=O)c1ccc(OC2CCC(CC2)NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1
drg_46590	Cc1ccc(cc1)C(=O)N1CCC(Cc2ccccc2)CC1
drg_46594	O=C(N1CCN(CC1)C1c2ccccc2-c2ccccc12)c1ccc2[nH]ccc2c1
drg_46620	COc1cc(cc(c1)-c1ccccc1)C(C)C#Cc1c(C)nc(N)nc1N
drg_46622	COc1cc(cc(c1)-c1c(C)cccc1C)C(C)C#Cc1c(C)nc(N)nc1N
drg_46624	COc1cc(ccc1-c1ccccc1)C(C)C#Cc1c(C)nc(N)nc1N
drg_46628	COc1cc(cc(c1)-c1ccccc1)[C@@H](C)C#Cc1c(C)nc(N)nc1N
drg_47228	Cc1nnc(o1)-c1ccc(C)c(c1)-c1ccc(cc1)C(=O)NCC1CC1
drg_47446	CCCC(O)=O
drg_47447	ONC(=O)c1cccc(O)c1
drg_47450	OC(=O)c1ccnc(c1)C(O)=O
drg_47452	OC(=O)c1cccnc1C(O)=O
drg_47453	OC(=O)c1cccc(n1)C(O)=O
drg_47476	OB(O)c1cc2ccccc2s1
drg_47479	OB(O)CCc1ccccc1
drg_47677	CC(C)(C)c1nc2c([nH]1)c1ccc(F)cc1c1c2cc[nH]c1=O
drg_48318	COc1cc(Nc2nccc(Nc3ccc4c(C)n[nH]c4c3)n2)cc(OC)c1OC
drg_48347	Cc1ccc(Nc2cc(ncn2)-c2ccccc2)cc1NS(C)(=O)=O
drg_48424	CCc1nc(N)nc(N)c1C#CCc1cc(OC)ccc1OC
drg_48425	CCCc1nc(N)nc(N)c1C#CCc1cc(OC)ccc1OC
drg_48426	CCc1nc(N)nc(N)c1C#CCc1cc(OC)c(OC)c(OC)c1
drg_48720	Oc1cccc(c1)-c1cc(=O)c2ccc(O)cc2o1
drg_48721	Oc1ccc2c(c1)oc(-c1ccccc1)c(O)c2=O
drg_48729	Oc1cc(O)c2C(=O)C[C@H](Oc2c1)c1ccccc1
drg_48735	Oc1ccc(Br)cc1-c1cc(-c2ccccc2)c(C#N)c(=O)[nH]1
drg_49690	O=C(Nc1c[nH]nc1-c1nc2ccccc2[nH]1)c1ccccc1
drg_49694	O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)Nc1ccccc1
drg_49725	O=C(NC1CC1)Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1
drg_49936	CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1
drg_49937	CC[C@H](CO)Nc1nc(NCc2ccccc2)n2ncc(C(C)C)c2n1
drg_50133	O=C1NCCc2[nH]c(cc12)-c1ccncc1
drg_50159	Nc1nccc(n1)-c1cc2c([nH]1)C(CCF)CNC2=O
drg_50169	Nc1nccc(n1)-c1cc2c([nH]1)[C@@H](CCF)CNC2=O
drg_50358	CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1
drg_50359	Nc1ccc2C(=O)NC(=O)c3cccc1c23
drg_50361	O=c1[nH]c2ccccc2c2ccccc12
drg_50363	O=C1NCCc2c(OCCCCN3CCCCC3)cccc12
drg_50366	Nc1ccc2oc(=O)ccc2c1I
drg_50367	NC(=O)c1cccc(N)c1
drg_50368	NC(=O)c1cccnc1
drg_50409	Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCCNCC1
drg_50442	Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1
drg_50454	Cc1n[nH]c2ccc(F)c(Oc3cc(cc(c3)C#N)C#N)c12
drg_50633	Cc1cccc2C(=O)NCCc12
drg_50660	Cc1cccc2c1nc(CCCN1CCC(=CC1)c1ccc(F)cc1)[nH]c2=O
drg_50666	Fc1cccc2n(CCCCN3CCC(=CC3)c3ccccc3)c(=O)[nH]c(=O)c12
drg_50672	NC(=O)c1cccc2ncc(nc12)-c1ccc(Cl)cc1
drg_51076	CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
drg_51208	Brc1ccc2C(=O)NC(=O)C(=CNc3ccc(CN4CCCC4)cc3)c2c1
drg_51397	COc1cc2ncn(-c3cc(O[C@H](C)c4ccccc4Cl)c(s3)C(N)=O)c2cc1OC
drg_51601	C[C@](O)(c1ccc(cc1)C(=O)N(C1CC1)C1CCN(CC2(CC2)C(N)=O)CC1)C(F)(F)F
drg_51619	CN1CCCN(CC1)c1cncc(n1)-c1cccc(\C=C\C(O)=O)c1
drg_51622	N[C@H]1CC[C@@H](CC1)Nc1cncc(n1)-c1cccc(\C=C\C(O)=O)c1
drg_51647	N[C@H]1CC[C@H](CC1)Nc1cncc(n1)-c1cccc(\C=C\C(O)=O)c1
drg_51743	CC(C)[C@H](NS(=O)(=O)c1ccc(cc1)-c1ccc(NC(=O)c2cc3ccccc3o2)cc1)C(O)=O
drg_52007	OC(=O)c1ccccc1NC(=O)c1cccc(c1)S(=O)(=O)N1CCc2ccccc2C1
drg_52340	COC(=O)N(CC(O)=O)Cc1cccc(OCc2nc(oc2C)-c2ccc(Cl)cc2)c1
drg_52373	Cc1cc(Nc2ccc(cc2)C(F)(F)F)n2ncnc2n1
drg_52637	SCC(=O)Nc1cc(n[nH]1)-c1ccc(Cl)cc1
drg_52754	ONC(=O)N1C[C@H]2O[C@@H](C1)[C@@H](O2)C(=O)NCc1ccc(cc1)-c1ccccc1
drg_52768	CC(=O)C(C#N)C(=O)Nc1ccc(cc1)-c1ccccc1
drg_52769	O=C(Nc1ccc(cc1)-c1ccccc1)C(C#N)C(=O)C1CC1
drg_52772	COc1ccccc1-c1ccc(NC(=O)C(C#N)C(C)=O)c(Cl)c1
drg_52777	CC(=O)C(C#N)C(=O)Nc1ccc(c(Cl)c1)-c1ccccc1Cl
